Kode Item;Nama Item;Jenis;Jumlah;Satuan;Total Harga;
8996001304990;ROMA SARI GANDUM SANDWICH SUSU&COKLAT 115;MKN;6;PCS;49.200;
8992804119816;PRONAS CORNED BEEF 198G;SMBK;6;PCS;137.142;
085;BAWANG GORENG BR;MKN;6;PCS;120.000;
8996001302323;ROMA MALKIST ABON;MKN;6;PCS;33.900;
8997235180190;CLEO GALON 12,8 L;MNM;6;PCS;96.000;
8993175532464;NABATI CHEESE WAFER;MKN;6;PCS;27.018;
8993175533836;NABATI CHOCOLATE WAFER 75G;MKN;6;PCS;27.018;
8991188943062;SASA MSG 250G;SMBK;6;PCS;73.818;
8992942120408;PIA 100 PANDAN 75 GR;MKN;6;PCS;35.040;
8993058309701;EXTRAJOSS ULTIMATE 250 ML;MNM;6;PCS;36.000;
8996001305249;ROMA KELAPA CREAM 180G;MKN;6;PCS;45.000;
8996001302033;ROMA CREAM CRACKERS;MKN;6;PCS;33.906;
8993176110067;MKP LANG 120ML;HOME CARE;6;PCS;223.932;
8992942120347;PIA 100 COKLAT 75G;MKN;6;PCS;35.040;
8992942120316;PIA 100 KACANG HIJAU 75G;MKN;6;PCS;35.040;
8997035563414;POCARI SWEAT 500ML;MNM;6;PCS;37.500;
8997220410011;KIN YOGURT ORIGINAL 200ML;MNM;6;PCS;35.304;
8997220410516;KIN YOGURT BLACK 200 ML;MNM;6;PCS;35.304;
8992907996772;SARI ROTI DORAYAKI STRAWBERRY;MKN;6;PCS;32.400;
8996001305003;ROMA SARI GANDUM SANDWICH PEANUT 115G;MKN;6;PCS;49.800;
8997220410974;KIN YOGURT MANGGA 200 ML;MNM;6;PCS;35.304;
8993175539517;NABATI WAFER WHITE 50G;MKN;6;PCS;11.508;
8993207240763;CHAMP NUGET 225 GR;MKN;6;PCS;94.500;
8993176110081;MKP LANG 30ML;P3K;6;PCS;61.434;
8992745120636;HIT MAT CLASSIC;HOME CARE;6;PCS;36.630;
8997220410851;KIN YOGHURT SLIMBERRIES 200 ML;MNM;6;PCS;35.304;
8997220410028;KIN YOGURT STRAWBERRY 200ML;MNM;6;PCS;35.304;
8992760211029;RITZ CRACKERS 100G;MKN;6;PCS;35.052;
0372;CUP KOPI;HOME CARE;5;PAK;92.500;
8992304016967;GARNIER MEN ACNO FIGHT FOAM 50ML;KSMTK;5;PCS;114.999;
8996001302248;ROMA SARI GANDUM 149G;MKN;5;PCS;35.500;
8993175537346;NABATI CHOCOLATE WAFER 127GR;MKN;5;PCS;32.670;
0108;PLN 200K;PULSA;5;PCS;1.005.000;
8993175537285;NABATI CHEESE WAFER 127GR;MKN;5;PCS;32.670;
0103;SNACK SUCI FOODS KRIPIK PISANG;MKN;5;PCS;75.000;
8998127921709;DUNHIL MILD 16;ROKOK;5;PCS;135.500;
8992907420017;SARI ROTI KRIM COKLAT;MKN;5;PCS;22.500;
0205;SNACK SUCI FOODS KACANG BALA-BALA;MKN;5;PCS;75.000;
8996001304426;SLAI O'LAI STRWBERRY 128G;MKN;5;PCS;23.750;
8992745545088;MITU BABY CHANGING DIAPER PURPLE B1 G1;BABY;5;PCS;58.665;
8993496111126;BERAS SAWAH PANEN 5KG;SMBK;5;PCS;357.500;
8993379261863;LERVIA POUCH HONEY 400ML;HOME CARE;5;PCS;101.962;
011212121212;TELOR OMEGA ISI 10 HAPPY;SMBK;5;PCS;150.000;
089686640038;PROMINA PUFFS APEL 15G;BABY;4;PCS;22.732;
9556439890770;LEXUS CHEESE SANDWICH 76 GR;MKN;4;PCS;38.252;
8996196000905;PIATTOS BBQ REJUVENATE 75GR;MKN;4;PCS;33.100;
8992745000174;STELLA ALL IN ONE BALINESE;HOME CARE;4;PCS;39.516;
0231;BERAS SETRA RAMOS CIANJUR 25KG;SMBK;4;PCS;1.600.000;
089686640014;PROMINA PUFFS BLUEBERRY 15G;BABY;4;PCS;22.732;
8993560025236;DETTOL LASTING FRESH 100G;HOME CARE;4;PCS;28.460;
8993560025083;DETTOL SKINCARE 100G;HOME CARE;4;PCS;28.460;
8993172995460;SIMBA CHOCO CHIP CUP CHOCOLATE MILK 17G;MKN;4;PCS;28.000;
8993172902499;SIMBA CHOCO CHIP CUP PLAIN MILK 17G;MKN;4;PCS;28.000;
17730;OBAT TETES MATA VISION BLU 3.5ML;P3K;4;PCS;61.228;
089686640007;PROMINA PUFFS PISANG 15G;BABY;4;PCS;22.732;
0114;S 50K;PULSA;4;PCS;201.800;
8992745320067;STELLA ALL IN ONE APPLE;HOME CARE;4;PCS;39.516;
8993172000423;SIMBA CHOCO STRAWBERY CUP 37 G;MKN;4;PCS;28.000;
711844120075;ABC SAMBAL EXTRA PEDAS 335ML;SMBK;3;PCS;49.680;
711844110113;ABC KECAP 135ML;SMBK;3;PCS;22.611;
8997014442983;ON LINE ES TELLER 16;ROKOK;3;PCS;67.500;
8996196004705;PIATTOS RASA SAMBAL GEPREK 78G;MKN;3;PCS;24.825;
8993200661657;CIMORY YOGURT BLUEBERRY 250ML;MNM;3;PCS;21.300;
8992804900650;PRONAS CORNED BEEF KORNETKU 340G;MKN;3;PCS;66.219;
711844120082;ABC SAMBAL EXTRA PEDAS 135ML;SMBK;3;PCS;18.915;
8997232971265;LEMONILO CHIMI CHEESE BURGER 41 GR;MKN;3;PCS;20.979;
8993417200038;ELLIPS HAIR VIT NUTRI COLOR UNGU 6;KSMTK;3;PCS;33.900;
711844330009;ABC SARDEN TOMAT 155G;SMBK;3;PCS;27.546;
8992745120476;HIT AEROSOL ORANGE 675ML;KSMTK;3;PCS;101.733;
8993200661336;CIMORY YOGURT MANGO 250ML;MNM;3;PCS;21.300;
089686401011;INDOFOOD SAMBAL BANGKOK 135ML;SMBK;3;PCS;19.200;
8995102708171;MAMA SUKA SUMPUT LAUT RASA PEDAS 9G;MKN;3;PCS;35.115;
8997014443010;ON LINE PINEAPPLE 16;ROKOK;3;PCS;67.500;
8991906101811;DJARUM 76 MANGGA;ROKOK;3;PCS;40.950;
8993417200052;ELLIPS HAIR VIT HAIR VITALITY COK 6;KSMTK;3;PCS;33.900;
8993417200014;ELLIPS HAIR VIT SMOOTH KUNING 6;KSMTK;3;PCS;33.900;
8994448250252;YUMEDA BODY WASH MATSUE 400 ML;HOME CARE;3;PCS;50.100;
8993379286507;HARMONY ORANGE CAIR BW 400ML;MKN;3;PCS;45.000;
